priority,symbol,identifier,series,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,totalTradedVolume,totalTradedValue,yearHigh,yearLow,nearWKH,nearWKL,perChange365d,date365dAgo,perChange30d,date30dAgo,chart365dPath,chart30dPath,chartTodayPath
0,ATUL,ATULEQN,EQ,7705,7810.35,7700,7765,7759.15,5.85,0.08,27446,213456050.26000002,8180,5174.85,5.0733496332518335,-50.05265853116514,14.8,19-Oct-2023,1.18,18-Sep-2024,https://nsearchives.nseindia.com/365d/ATUL-EQ.svg,https://nsearchives.nseindia.com/30d/ATUL-EQ.svg,https://nsearchives.nseindia.com/today/ATULEQN.svg
0,KANSAINER,KANSAINEREQN,EQ,285.15,288,282.05,287.2,287,0.2,0.07,234976,67123244.16000001,357.3,251.85,19.61936747830955,-14.036132618622194,-10.88,19-Oct-2023,-6.21,18-Sep-2024,https://nsearchives.nseindia.com/365d/KANSAINER-EQ.svg,https://nsearchives.nseindia.com/30d/KANSAINER-EQ.svg,https://nsearchives.nseindia.com/today/KANSAINEREQN.svg
0,SULA,SULAEQN,EQ,434.5,439.65,432,435,434.7,0.3,0.07,264370,114987731.5,699,432,37.76824034334764,-0.6944444444444444,-11.18,19-Oct-2023,-10.46,18-Sep-2024,https://nsearchives.nseindia.com/365d/SULA-EQ.svg,https://nsearchives.nseindia.com/30d/SULA-EQ.svg,https://nsearchives.nseindia.com/today/SULAEQN.svg
0,ESCORTS,ESCORTSEQN,EQ,3767,3835.25,3701,3791.6,3789,2.6,0.07,194550,738254994,4420,2648.4,14.217194570135748,-43.16568494185168,15.07,19-Oct-2023,0.45,18-Sep-2024,https://nsearchives.nseindia.com/365d/ESCORTS-EQ.svg,https://nsearchives.nseindia.com/30d/ESCORTS-EQ.svg,https://nsearchives.nseindia.com/today/ESCORTSEQN.svg
0,ADANIPOWER,ADANIPOWEREQN,EQ,609,613.9,595.05,609.5,609.1,0.4,0.07,2279512,1380586442.8,895.85,289.35,31.96405648267009,-110.64454812510797,77.5,19-Oct-2023,-6.18,18-Sep-2024,https://nsearchives.nseindia.com/365d/ADANIPOWER-EQ.svg,https://nsearchives.nseindia.com/30d/ADANIPOWER-EQ.svg,https://nsearchives.nseindia.com/today/ADANIPOWEREQN.svg
0,SYRMA,SYRMAEQN,EQ,404,416,398.9,406,405.75,0.25,0.06,676657,275155802.48,705.2,386.1,42.4276800907544,-5.154105154105148,-37.48,19-Oct-2023,-8.49,18-Sep-2024,https://nsearchives.nseindia.com/365d/SYRMA-EQ.svg,https://nsearchives.nseindia.com/30d/SYRMA-EQ.svg,https://nsearchives.nseindia.com/today/SYRMAEQN.svg
0,EDELWEISS,EDELWEISSEQN,EQ,121.58,121.98,118,121.65,121.58,0.07,0.06,3292907,394687833.02,145.53,59.35,16.408987837559263,-104.97051390058972,82.33,19-Oct-2023,-6.48,18-Sep-2024,https://nsearchives.nseindia.com/365d/EDELWEISS-EQ.svg,https://nsearchives.nseindia.com/30d/EDELWEISS-EQ.svg,https://nsearchives.nseindia.com/today/EDELWEISSEQN.svg
0,JTLIND,JTLINDEQN,EQ,212,214.79,210.66,212.5,212.39,0.11,0.05,458333,97574512.36999999,278,166.9,23.56115107913669,-27.321749550629114,-8.98,19-Oct-2023,-5.81,18-Sep-2024,https://nsearchives.nseindia.com/365d/JTLIND-EQ.svg,https://nsearchives.nseindia.com/30d/JTLIND-EQ.svg,https://nsearchives.nseindia.com/today/JTLINDEQN.svg
0,BHARTIARTL,BHARTIARTLEQN,EQ,1710,1716.1,1685.2,1702,1701.15,0.85,0.05,4154915,7081346281.95,1779,895.45,4.328274311410905,-90.07203082249148,81.12,19-Oct-2023,3.2,18-Sep-2024,https://nsearchives.nseindia.com/365d/BHARTIARTL-EQ.svg,https://nsearchives.nseindia.com/30d/BHARTIARTL-EQ.svg,https://nsearchives.nseindia.com/today/BHARTIARTLEQN.svg
0,GLS,GLSEQN,EQ,1112.05,1143.7,1080,1126.15,1125.6,0.55,0.05,106844,119235767.12,1335.1,611.2,15.650513070181995,-84.25229057591623,81.26,19-Oct-2023,-11.14,18-Sep-2024,https://nsearchives.nseindia.com/365d/GLS-EQ.svg,https://nsearchives.nseindia.com/30d/GLS-EQ.svg,https://nsearchives.nseindia.com/today/GLSEQN.svg
0,PRINCEPIPE,PRINCEPIPEEQN,EQ,538.9,540,530.5,540,539.75,0.25,0.05,63797,34236660.05,776,521.35,30.412371134020617,-3.5772513666442842,-22.78,19-Oct-2023,-4.98,18-Sep-2024,https://nsearchives.nseindia.com/365d/PRINCEPIPE-EQ.svg,https://nsearchives.nseindia.com/30d/PRINCEPIPE-EQ.svg,https://nsearchives.nseindia.com/today/PRINCEPIPEEQN.svg
0,DBREALTY,DBREALTYEQN,EQ,178.01,179.17,172.92,178.5,178.42,0.08,0.04,2059053,364102341.99,284.9,135.55,37.34643734643734,-31.685724824787894,8.82,19-Oct-2023,-4.57,18-Sep-2024,https://nsearchives.nseindia.com/365d/DBREALTY-EQ.svg,https://nsearchives.nseindia.com/30d/DBREALTY-EQ.svg,https://nsearchives.nseindia.com/today/DBREALTYEQN.svg
0,INDUSINDBK,INDUSINDBKEQN,EQ,1345,1354.95,1331,1347.95,1347.35,0.6,0.04,3676670,4944165215.8,1694.5,1329.2,20.45146060784892,-1.4106229310863676,-7.11,19-Oct-2023,-8.98,18-Sep-2024,https://nsearchives.nseindia.com/365d/INDUSINDBK-EQ.svg,https://nsearchives.nseindia.com/30d/INDUSINDBK-EQ.svg,https://nsearchives.nseindia.com/today/INDUSINDBKEQN.svg
0,NCC,NCCEQN,EQ,310.6,312.9,302.75,310.7,310.6,0.1,0.03,1484634,459152757.17999995,364.5,136.55,14.759945130315502,-127.53570120834856,95.84,19-Oct-2023,-0.45,18-Sep-2024,https://nsearchives.nseindia.com/365d/NCC-EQ.svg,https://nsearchives.nseindia.com/30d/NCC-EQ.svg,https://nsearchives.nseindia.com/today/NCCEQN.svg
0,MUTHOOTMF,MUTHOOTMFEQN,EQ,217,218.59,215.25,217.4,217.34,0.06,0.03,83662,18145451.18,281,196.6,22.63345195729537,-10.57985757884029,-,-,-5.69,18-Sep-2024,-,https://nsearchives.nseindia.com/30d/MUTHOOTMF-EQ.svg,https://nsearchives.nseindia.com/today/MUTHOOTMFEQN.svg
0,ADANIGREEN,ADANIGREENEQN,EQ,1735,1745.5,1703,1734,1733.55,0.45,0.03,410948,709698977.04,2174.1,815.55,20.242859114116182,-112.61725216111827,86.07,19-Oct-2023,-11.01,18-Sep-2024,https://nsearchives.nseindia.com/365d/ADANIGREEN-EQ.svg,https://nsearchives.nseindia.com/30d/ADANIGREEN-EQ.svg,https://nsearchives.nseindia.com/today/ADANIGREENEQN.svg
0,TARC,TARCEQN,EQ,252,255.45,244.05,251,250.95,0.05,0.02,183783,46087262.910000004,269.95,87.3,7.019818484904608,-187.51431844215347,154.56,19-Oct-2023,-,-,https://nsearchives.nseindia.com/365d/TARC-EQ.svg,-,https://nsearchives.nseindia.com/today/TARCEQN.svg
0,ZYDUSLIFE,ZYDUSLIFEEQN,EQ,1027.55,1035,1013.9,1021,1020.85,0.15,0.01,1368450,1398241156.5,1324.3,567.75,22.902665559163328,-79.83267283135183,73.24,19-Oct-2023,-5.32,18-Sep-2024,https://nsearchives.nseindia.com/365d/ZYDUSLIFE-EQ.svg,https://nsearchives.nseindia.com/30d/ZYDUSLIFE-EQ.svg,https://nsearchives.nseindia.com/today/ZYDUSLIFEEQN.svg
0,M&M,M&MEQN,EQ,2945.35,2988.85,2914.7,2965,2964.6,0.4,0.01,3407751,10092906524.25,3222.1,1450,7.9792681791378275,-104.48275862068965,88.86,19-Oct-2023,5.56,18-Sep-2024,https://nsearchives.nseindia.com/365d/M&M-EQ.svg,https://nsearchives.nseindia.com/30d/M&M-EQ.svg,https://nsearchives.nseindia.com/today/M&MEQN.svg
0,GLENMARK,GLENMARKEQN,EQ,1725.05,1747.2,1715.3,1735.5,1735.3,0.2,0.01,389351,674406547.63,1830.95,722.1,5.2131407192987265,-140.3406730369755,119.18,19-Oct-2023,5.61,18-Sep-2024,https://nsearchives.nseindia.com/365d/GLENMARK-EQ.svg,https://nsearchives.nseindia.com/30d/GLENMARK-EQ.svg,https://nsearchives.nseindia.com/today/GLENMARKEQN.svg
0,IDEA,IDEAEQN,EQ,9.05,9.1,8.86,9.05,9.05,0,0,273123417,2460841987.17,19.18,8.86,52.81543274244004,-2.1444695259593827,-24.83,19-Oct-2023,-30.08,18-Sep-2024,https://nsearchives.nseindia.com/365d/IDEA-EQ.svg,https://nsearchives.nseindia.com/30d/IDEA-EQ.svg,https://nsearchives.nseindia.com/today/IDEAEQN.svg
0,RALLIS,RALLISEQN,EQ,356.95,363.9,347.6,356,356,0,0,2825101,1008363299.9300001,378.7,205.1,5.994190652231316,-73.57386640663091,60.98,19-Oct-2023,9.15,18-Sep-2024,https://nsearchives.nseindia.com/365d/RALLIS-EQ.svg,https://nsearchives.nseindia.com/30d/RALLIS-EQ.svg,https://nsearchives.nseindia.com/today/RALLISEQN.svg
0,TATATECH,TATATECHEQN,EQ,1055,1067.45,1044.55,1059.9,1059.9,0,0,809483,855202599.84,1400,970.1,24.292857142857137,-9.256777651788482,-,-,-0.53,18-Sep-2024,-,https://nsearchives.nseindia.com/30d/TATATECH-EQ.svg,https://nsearchives.nseindia.com/today/TATATECHEQN.svg
0,JWL,JWLEQN,EQ,520.05,525.7,505.55,522.85,522.85,0,0,586072,303655624.64,748.1,266.8,30.109611014570245,-95.97076461769115,67.92,19-Oct-2023,-2.04,18-Sep-2024,https://nsearchives.nseindia.com/365d/JWL-EQ.svg,https://nsearchives.nseindia.com/30d/JWL-EQ.svg,https://nsearchives.nseindia.com/today/JWLEQN.svg
0,ITDCEM,ITDCEMEQN,EQ,579,589,561.15,582,582.05,-0.05,-0.01,711774,410067236.88,694.3,188,16.174564309376347,-209.5744680851064,164.75,19-Oct-2023,19.86,18-Sep-2024,https://nsearchives.nseindia.com/365d/ITDCEM-EQ.svg,https://nsearchives.nseindia.com/30d/ITDCEM-EQ.svg,https://nsearchives.nseindia.com/today/ITDCEMEQN.svg
0,BANKINDIA,BANKINDIAEQN,EQ,104,105.9,102.82,104.67,104.68,-0.01,-0.01,3787617,395919605.01,157.95,86.4,33.73219373219373,-21.145833333333325,1.47,19-Oct-2023,-5.36,18-Sep-2024,https://nsearchives.nseindia.com/365d/BANKINDIA-EQ.svg,https://nsearchives.nseindia.com/30d/BANKINDIA-EQ.svg,https://nsearchives.nseindia.com/today/BANKINDIAEQN.svg
0,IPCALAB,IPCALABEQN,EQ,1630.05,1673.55,1630.05,1647,1647.3,-0.3,-0.02,406426,670493164.98,1708.65,933.1,3.608111667105615,-76.50841281749008,74.24,19-Oct-2023,14.04,18-Sep-2024,https://nsearchives.nseindia.com/365d/IPCALAB-EQ.svg,https://nsearchives.nseindia.com/30d/IPCALAB-EQ.svg,https://nsearchives.nseindia.com/today/IPCALABEQN.svg
0,WONDERLA,WONDERLAEQN,EQ,886,894.85,866.65,889.4,889.6,-0.2,-0.02,36130,31915435.5,1105.9,770.05,19.576815263586226,-15.498993571845988,10.28,19-Oct-2023,4.55,18-Sep-2024,https://nsearchives.nseindia.com/365d/WONDERLA-EQ.svg,https://nsearchives.nseindia.com/30d/WONDERLA-EQ.svg,https://nsearchives.nseindia.com/today/WONDERLAEQN.svg
0,AMBUJACEM,AMBUJACEMEQN,EQ,571.5,577.4,558.95,571.1,571.25,-0.15,-0.03,5208678,2946340797.48,706.95,404.05,19.21635193436594,-41.34389308253929,31.2,19-Oct-2023,-7.44,18-Sep-2024,https://nsearchives.nseindia.com/365d/AMBUJACEM-EQ.svg,https://nsearchives.nseindia.com/30d/AMBUJACEM-EQ.svg,https://nsearchives.nseindia.com/today/AMBUJACEMEQN.svg
0,BPCL,BPCLEQN,EQ,342.7,343.9,334.3,342.6,342.7,-0.1,-0.03,7328694,2485966291.74,376,165.73,8.88297872340425,-106.72177638327403,-3.17,19-Oct-2023,1.9,18-Sep-2024,https://nsearchives.nseindia.com/365d/BPCL-EQ.svg,https://nsearchives.nseindia.com/30d/BPCL-EQ.svg,https://nsearchives.nseindia.com/today/BPCLEQN.svg
0,EPL,EPLEQN,EQ,266,271.3,261.4,268.75,268.85,-0.1,-0.04,1463155,389711334.25000006,277.3,169.6,3.0833032816444326,-58.46108490566038,37.62,19-Oct-2023,8.72,18-Sep-2024,https://nsearchives.nseindia.com/365d/EPL-EQ.svg,https://nsearchives.nseindia.com/30d/EPL-EQ.svg,https://nsearchives.nseindia.com/today/EPLEQN.svg
0,VARROC,VARROCEQN,EQ,573.75,575.7,559.5,573.5,573.75,-0.25,-0.04,227274,129277996.68,716.9,433,20.0027897893709,-32.44803695150115,15.05,19-Oct-2023,1.46,18-Sep-2024,https://nsearchives.nseindia.com/365d/VARROC-EQ.svg,https://nsearchives.nseindia.com/30d/VARROC-EQ.svg,https://nsearchives.nseindia.com/today/VARROCEQN.svg
0,POWERGRID,POWERGRIDEQN,EQ,331.5,333.85,328.25,331,331.15,-0.15,-0.05,10569021,3508703591.5800004,366.25,196.3,9.62457337883959,-68.61946001018848,61.35,19-Oct-2023,-0.67,18-Sep-2024,https://nsearchives.nseindia.com/365d/POWERGRID-EQ.svg,https://nsearchives.nseindia.com/30d/POWERGRID-EQ.svg,https://nsearchives.nseindia.com/today/POWERGRIDEQN.svg
0,JUBLPHARMA,JUBLPHARMAEQN,EQ,1164.35,1191.65,1135,1172.9,1173.45,-0.55,-0.05,140728,164864259.28,1247.15,318.75,5.953574149059856,-267.9686274509804,190.48,19-Oct-2023,-1.59,18-Sep-2024,https://nsearchives.nseindia.com/365d/JUBLPHARMA-EQ.svg,https://nsearchives.nseindia.com/30d/JUBLPHARMA-EQ.svg,https://nsearchives.nseindia.com/today/JUBLPHARMAEQN.svg
0,AARTIDRUGS,AARTIDRUGSEQN,EQ,500.1,501.7,494.55,500.7,500.95,-0.25,-0.05,79519,39608413.9,635,431.05,21.1496062992126,-16.158218304141045,-8.28,19-Oct-2023,-4.84,18-Sep-2024,https://nsearchives.nseindia.com/365d/AARTIDRUGS-EQ.svg,https://nsearchives.nseindia.com/30d/AARTIDRUGS-EQ.svg,https://nsearchives.nseindia.com/today/AARTIDRUGSEQN.svg
0,INFIBEAM,INFIBEAMEQN,EQ,28.95,29.09,28.21,28.88,28.9,-0.02,-0.07,5800225,166756468.75,42.5,17.75,32.04705882352941,-62.70422535211268,40.93,19-Oct-2023,-,-,https://nsearchives.nseindia.com/365d/INFIBEAM-EQ.svg,-,https://nsearchives.nseindia.com/today/INFIBEAMEQN.svg
0,MAHSEAMLES,MAHSEAMLESEQN,EQ,607,607,592.3,605.45,605.95,-0.5,-0.08,201806,121382272.88000001,1097,569.25,44.808568824065624,-6.359244620114193,-10.71,19-Oct-2023,-8.11,18-Sep-2024,https://nsearchives.nseindia.com/365d/MAHSEAMLES-EQ.svg,https://nsearchives.nseindia.com/30d/MAHSEAMLES-EQ.svg,https://nsearchives.nseindia.com/today/MAHSEAMLESEQN.svg
0,INDUSTOWER,INDUSTOWEREQN,EQ,383.65,386.35,378.2,384.4,384.75,-0.35,-0.09,2601893,997878003.3599999,460.35,166.7,16.49831649831651,-130.59388122375526,102.88,19-Oct-2023,-10.2,18-Sep-2024,https://nsearchives.nseindia.com/365d/INDUSTOWER-EQ.svg,https://nsearchives.nseindia.com/30d/INDUSTOWER-EQ.svg,https://nsearchives.nseindia.com/today/INDUSTOWEREQN.svg
0,HBLPOWER,HBLPOWEREQN,EQ,598,603.7,585.2,597.5,598.1,-0.6,-0.1,792143,471594413.62,724,254.4,17.472375690607734,-134.86635220125785,101.22,19-Oct-2023,-4.02,18-Sep-2024,https://nsearchives.nseindia.com/365d/HBLPOWER-EQ.svg,https://nsearchives.nseindia.com/30d/HBLPOWER-EQ.svg,https://nsearchives.nseindia.com/today/HBLPOWEREQN.svg
0,GRINDWELL,GRINDWELLEQN,EQ,2415,2466.8,2410.2,2449,2451.6,-2.6,-0.11,163086,398624586.36,2960,1875.2,17.263513513513512,-30.599402730375424,13.23,19-Oct-2023,3.39,18-Sep-2024,https://nsearchives.nseindia.com/365d/GRINDWELL-EQ.svg,https://nsearchives.nseindia.com/30d/GRINDWELL-EQ.svg,https://nsearchives.nseindia.com/today/GRINDWELLEQN.svg
0,INDHOTEL,INDHOTELEQN,EQ,685.8,693,680.4,686.55,687.3,-0.75,-0.11,2267035,1559470706.1499999,720.45,371.6,4.705392463043943,-84.75511302475778,65.87,19-Oct-2023,0.78,18-Sep-2024,https://nsearchives.nseindia.com/365d/INDHOTEL-EQ.svg,https://nsearchives.nseindia.com/30d/INDHOTEL-EQ.svg,https://nsearchives.nseindia.com/today/INDHOTELEQN.svg
0,TIMETECHNO,TIMETECHNOEQN,EQ,453.95,456.9,433.25,453.15,453.65,-0.5,-0.11,1081512,483003259.20000005,474,142.65,4.398734177215195,-217.66561514195584,183.61,19-Oct-2023,7.78,18-Sep-2024,https://nsearchives.nseindia.com/365d/TIMETECHNO-EQ.svg,https://nsearchives.nseindia.com/30d/TIMETECHNO-EQ.svg,https://nsearchives.nseindia.com/today/TIMETECHNOEQN.svg
0,STARHEALTH,STARHEALTHEQN,EQ,549.65,552.1,540.1,549,549.65,-0.65,-0.12,421998,231689561.94,647,454.8,15.146831530139103,-20.712401055408968,-7.48,19-Oct-2023,-8.87,18-Sep-2024,https://nsearchives.nseindia.com/365d/STARHEALTH-EQ.svg,https://nsearchives.nseindia.com/30d/STARHEALTH-EQ.svg,https://nsearchives.nseindia.com/today/STARHEALTHEQN.svg
0,GUJALKALI,GUJALKALIEQN,EQ,819,824.95,797,822,823,-1,-0.12,131360,106790425.60000001,900,645,8.666666666666666,-27.441860465116278,4.54,19-Oct-2023,-1.25,18-Sep-2024,https://nsearchives.nseindia.com/365d/GUJALKALI-EQ.svg,https://nsearchives.nseindia.com/30d/GUJALKALI-EQ.svg,https://nsearchives.nseindia.com/today/GUJALKALIEQN.svg
0,SYMPHONY,SYMPHONYEQN,EQ,1759.9,1800,1734.55,1782,1784.2,-2.2,-0.12,114325,202334671.5,1880.95,820,5.260639570429838,-117.3170731707317,108.34,19-Oct-2023,19.61,18-Sep-2024,https://nsearchives.nseindia.com/365d/SYMPHONY-EQ.svg,https://nsearchives.nseindia.com/30d/SYMPHONY-EQ.svg,https://nsearchives.nseindia.com/today/SYMPHONYEQN.svg
0,IEX,IEXEQN,EQ,188.5,192.5,186.71,190.92,191.16,-0.24,-0.13,5227032,994808730.24,244.4,121.35,21.8821603927987,-57.330037082818286,42.83,19-Oct-2023,-16.27,18-Sep-2024,https://nsearchives.nseindia.com/365d/IEX-EQ.svg,https://nsearchives.nseindia.com/30d/IEX-EQ.svg,https://nsearchives.nseindia.com/today/IEXEQN.svg
0,MAHLIFE,MAHLIFEEQN,EQ,513.05,518.2,505.3,515,515.65,-0.65,-0.13,124031,63541081.3,678.8,475,24.1308190925162,-8.421052631578947,-1.35,19-Oct-2023,-2.92,18-Sep-2024,https://nsearchives.nseindia.com/365d/MAHLIFE-EQ.svg,https://nsearchives.nseindia.com/30d/MAHLIFE-EQ.svg,https://nsearchives.nseindia.com/today/MAHLIFEEQN.svg
0,CAMPUS,CAMPUSEQN,EQ,301,304,295.05,301.9,302.3,-0.4,-0.13,618345,185781755.25,371.9,213,18.822264049475667,-41.73708920187793,1.58,19-Oct-2023,-10.63,18-Sep-2024,https://nsearchives.nseindia.com/365d/CAMPUS-EQ.svg,https://nsearchives.nseindia.com/30d/CAMPUS-EQ.svg,https://nsearchives.nseindia.com/today/CAMPUSEQN.svg
0,MAXHEALTH,MAXHEALTHEQN,EQ,942.5,942.5,924.8,936,937.25,-1.25,-0.13,1130741,1056236475.51,1118,538.65,16.27906976744186,-73.76775271512113,61.65,19-Oct-2023,-2.65,18-Sep-2024,https://nsearchives.nseindia.com/365d/MAXHEALTH-EQ.svg,https://nsearchives.nseindia.com/30d/MAXHEALTH-EQ.svg,https://nsearchives.nseindia.com/today/MAXHEALTHEQN.svg
0,ROSSARI,ROSSARIEQN,EQ,887,895.95,858,877,878.2,-1.2,-0.14,66656,58410652.8,972.7,656.95,9.838593605428192,-33.495699824948616,8.18,19-Oct-2023,-3.63,18-Sep-2024,https://nsearchives.nseindia.com/365d/ROSSARI-EQ.svg,https://nsearchives.nseindia.com/30d/ROSSARI-EQ.svg,https://nsearchives.nseindia.com/today/ROSSARIEQN.svg
0,BHEL,BHELEQN,EQ,253.8,255.8,246.5,253.85,254.2,-0.35,-0.14,18204264,4581285078.24,335.35,113.5,24.30296704935143,-123.65638766519824,96.48,19-Oct-2023,-4.32,18-Sep-2024,https://nsearchives.nseindia.com/365d/BHEL-EQ.svg,https://nsearchives.nseindia.com/30d/BHEL-EQ.svg,https://nsearchives.nseindia.com/today/BHELEQN.svg
0,MARUTI,MARUTIEQN,EQ,12070,12141.25,11844.45,12127,12143.75,-16.75,-0.14,506871,6112555068.69,13680,9737.65,11.352339181286549,-24.537234342988302,12.38,19-Oct-2023,-0.81,18-Sep-2024,https://nsearchives.nseindia.com/365d/MARUTI-EQ.svg,https://nsearchives.nseindia.com/30d/MARUTI-EQ.svg,https://nsearchives.nseindia.com/today/MARUTIEQN.svg
0,HEROMOTOCO,HEROMOTOCOEQN,EQ,5217.45,5288.65,5146.05,5210,5217.45,-7.45,-0.14,427617,2233439314.83,6246.25,3041.5,16.58995397238343,-71.29705737300674,59.72,19-Oct-2023,-12.55,18-Sep-2024,https://nsearchives.nseindia.com/365d/HEROMOTOCO-EQ.svg,https://nsearchives.nseindia.com/30d/HEROMOTOCO-EQ.svg,https://nsearchives.nseindia.com/today/HEROMOTOCOEQN.svg
0,NETWORK18,NETWORK18EQN,EQ,82.3,83.23,80.05,81.7,81.82,-0.12,-0.15,3013539,246326677.85999998,135.7,65.75,39.79366249078849,-24.258555133079852,4.92,19-Oct-2023,-9.65,18-Sep-2024,https://nsearchives.nseindia.com/365d/NETWORK18-EQ.svg,https://nsearchives.nseindia.com/30d/NETWORK18-EQ.svg,https://nsearchives.nseindia.com/today/NETWORK18EQN.svg
0,GRWRHITECH,GRWRHITECHEQN,EQ,4015,4050,3888,4028.25,4034.2,-5.95,-0.15,42908,170974649.44,4218,1270,4.498577524893315,-217.18503937007873,182.68,19-Oct-2023,24.46,18-Sep-2024,https://nsearchives.nseindia.com/365d/GRWRHITECH-EQ.svg,https://nsearchives.nseindia.com/30d/GRWRHITECH-EQ.svg,https://nsearchives.nseindia.com/today/GRWRHITECHEQN.svg
0,GSFC,GSFCEQN,EQ,212.15,212.4,207.01,212,212.33,-0.33,-0.16,880128,184985303.04,322.25,179.1,34.21256788207913,-18.369625907314354,2.03,19-Oct-2023,-6.56,18-Sep-2024,https://nsearchives.nseindia.com/365d/GSFC-EQ.svg,https://nsearchives.nseindia.com/30d/GSFC-EQ.svg,https://nsearchives.nseindia.com/today/GSFCEQN.svg
0,OLECTRA,OLECTRAEQN,EQ,1675,1704.95,1642,1680.1,1682.8,-2.7,-0.16,467244,783096271.5600001,2221.95,1018,24.38623731407097,-65.03929273084478,49.82,19-Oct-2023,-0.37,18-Sep-2024,https://nsearchives.nseindia.com/365d/OLECTRA-EQ.svg,https://nsearchives.nseindia.com/30d/OLECTRA-EQ.svg,https://nsearchives.nseindia.com/today/OLECTRAEQN.svg
0,PERSISTENT,PERSISTENTEQN,EQ,5530,5541,5403.1,5527,5536,-9,-0.16,177195,969556109.55,5689.95,1406.44,2.8638212989569296,-292.9780154148061,-5.86,19-Oct-2023,6.3,18-Sep-2024,https://nsearchives.nseindia.com/365d/PERSISTENT-EQ.svg,https://nsearchives.nseindia.com/30d/PERSISTENT-EQ.svg,https://nsearchives.nseindia.com/today/PERSISTENTEQN.svg
0,MRF,MRFEQN,EQ,129800,129950,128618,129599,129811.75,-212.75,-0.16,3964,512941282.88,151445,107008.05,14.425038792961141,-21.111449091914107,18.13,19-Oct-2023,-3.57,18-Sep-2024,https://nsearchives.nseindia.com/365d/MRF-EQ.svg,https://nsearchives.nseindia.com/30d/MRF-EQ.svg,https://nsearchives.nseindia.com/today/MRFEQN.svg
0,EPIGRAL,EPIGRALEQN,EQ,2200.05,2233.1,2125.45,2200,2203.65,-3.65,-0.17,69102,150929133.3,2406.75,872.1,8.590422769294692,-152.26464854947827,130.78,19-Oct-2023,7.74,18-Sep-2024,https://nsearchives.nseindia.com/365d/EPIGRAL-EQ.svg,https://nsearchives.nseindia.com/30d/EPIGRAL-EQ.svg,https://nsearchives.nseindia.com/today/EPIGRALEQN.svg
0,GAIL,GAILEQN,EQ,222,222.18,217.35,221.65,222.02,-0.37,-0.17,10150771,2233981681.6800003,246.3,116.15,10.008120178643932,-90.83082221265605,71.25,19-Oct-2023,1.6,18-Sep-2024,https://nsearchives.nseindia.com/365d/GAIL-EQ.svg,https://nsearchives.nseindia.com/30d/GAIL-EQ.svg,https://nsearchives.nseindia.com/today/GAILEQN.svg
0,RAJESHEXPO,RAJESHEXPOEQN,EQ,278,280.95,275.35,280.4,280.9,-0.5,-0.18,236455,65923654,465.8,261,39.802490339201384,-7.432950191570873,-37.5,19-Oct-2023,-3.6,18-Sep-2024,https://nsearchives.nseindia.com/365d/RAJESHEXPO-EQ.svg,https://nsearchives.nseindia.com/30d/RAJESHEXPO-EQ.svg,https://nsearchives.nseindia.com/today/RAJESHEXPOEQN.svg
0,PVRINOX,PVRINOXEQN,EQ,1612.95,1658.2,1595.05,1606.75,1609.75,-3,-0.19,756705,1235532789.9,1830.4,1204.2,12.218640734265737,-33.4288324198638,-7.71,19-Oct-2023,-3.97,18-Sep-2024,https://nsearchives.nseindia.com/365d/PVRINOX-EQ.svg,https://nsearchives.nseindia.com/30d/PVRINOX-EQ.svg,https://nsearchives.nseindia.com/today/PVRINOXEQN.svg
0,POLYCAB,POLYCABEQN,EQ,6699.95,7170,6612,7107,7120.55,-13.55,-0.19,1967388,13561185810.119999,7605,3801,6.548323471400394,-86.97711128650356,34.42,19-Oct-2023,6.8,18-Sep-2024,https://nsearchives.nseindia.com/365d/POLYCAB-EQ.svg,https://nsearchives.nseindia.com/30d/POLYCAB-EQ.svg,https://nsearchives.nseindia.com/today/POLYCABEQN.svg
0,SYNGENE,SYNGENEEQN,EQ,875.85,885.55,873.4,876.85,878.55,-1.7,-0.19,252024,221700472.32,945.25,607.65,7.2361809045226115,-44.3018184810335,23.04,19-Oct-2023,-1.72,18-Sep-2024,https://nsearchives.nseindia.com/365d/SYNGENE-EQ.svg,https://nsearchives.nseindia.com/30d/SYNGENE-EQ.svg,https://nsearchives.nseindia.com/today/SYNGENEEQN.svg
0,BERGEPAINT,BERGEPAINTEQN,EQ,558.15,558.35,549.05,557,558.15,-1.15,-0.21,818515,453383643.65,629.5,439,11.517077045274027,-26.879271070615033,-3.46,19-Oct-2023,-10.3,18-Sep-2024,https://nsearchives.nseindia.com/365d/BERGEPAINT-EQ.svg,https://nsearchives.nseindia.com/30d/BERGEPAINT-EQ.svg,https://nsearchives.nseindia.com/today/BERGEPAINTEQN.svg
0,RAMKY,RAMKYEQN,EQ,663.95,675,646.6,668,669.4,-1.4,-0.21,68679,45703127.34,1009.05,426.75,33.79911798226053,-56.5319273579379,6.18,19-Oct-2023,-2.59,18-Sep-2024,https://nsearchives.nseindia.com/365d/RAMKY-EQ.svg,https://nsearchives.nseindia.com/30d/RAMKY-EQ.svg,https://nsearchives.nseindia.com/today/RAMKYEQN.svg
